Station,Date(NZST),Amount(mm),SofG,Deficit(mm),Runoff(mm),Period(Hrs),Freq
1962,1966 03 09 09 00,0.3,-,8.4,0.0,24,D
1962,1966 03 10 09 00,0.0,-,12.2,0.0,24,D
1962,1966 03 11 09 00,0.8,-,15.1,0.0,24,D
1962,1966 03 12 09 00,0.0,-,18.9,0.0,24,D
1962,1966 03 13 09 00,1.3,-,21.4,0.0,24,D
1962,1966 03 14 09 00,0.5,-,24.7,0.0,24,D
1962,1966 03 15 09 00,0.0,-,28.4,0.0,24,D
1962,1966 03 16 09 00,0.0,-,32.2,0.0,24,D
1962,1966 03 17 09 00,0.0,-,36.0,0.0,24,D
1962,1966 03 18 09 00,0.5,-,39.3,0.0,24,D
1962,1966 03 19 09 00,0.0,-,43.0,0.0,24,D
1962,1966 03 20 09 00,0.9,-,45.9,0.0,24,D
1962,1966 03 21 09 00,5.9,-,43.8,0.0,24,D
1962,1966 03 22 09 00,0.3,-,47.3,0.0,24,D
1962,1966 03 23 09 00,0.0,-,51.0,0.0,24,D
1962,1966 03 24 09 00,0.0,-,54.8,0.0,24,D
1962,1966 03 25 09 00,0.0,-,58.6,0.0,24,D
1962,1966 03 26 09 00,0.3,-,62.1,0.0,24,D
1962,1966 03 27 09 00,0.0,-,65.8,0.0,24,D
1962,1966 03 28 09 00,0.0,-,69.6,0.0,24,D
1962,1966 03 29 09 00,0.0,-,73.4,0.0,24,D
1962,1966 03 30 09 00,4.6,-,72.6,0.0,24,D
1962,1966 03 31 09 00,13.0,-,63.3,0.0,24,D
1962,1966 04 01 09 00,7.7,-,59.4,0.0,24,D
1962,1966 04 02 09 00,3.3,-,58.5,0.0,24,D
1962,1966 04 03 09 00,2.0,-,58.8,0.0,24,D
1962,1966 04 04 09 00,1.0,-,60.2,0.0,24,D
1962,1966 04 05 09 00,0.0,-,62.5,0.0,24,D
1962,1966 04 06 09 00,0.6,-,64.3,0.0,24,D
1962,1966 04 07 09 00,0.0,-,66.7,0.0,24,D
1962,1966 04 08 09 00,2.3,-,66.7,0.0,24,D
1962,1966 04 09 09 00,0.0,-,69.1,0.0,24,D
1962,1966 04 10 09 00,9.8,-,61.6,0.0,24,D
1962,1966 04 11 09 00,0.5,-,63.5,0.0,24,D
1962,1966 04 12 09 00,0.3,-,65.6,0.0,24,D
1962,1966 04 13 09 00,0.0,-,67.9,0.0,24,D
1962,1966 04 14 09 00,0.0,-,70.3,0.0,24,D
1962,1966 04 15 09 00,0.0,-,72.6,0.0,24,D
1962,1966 04 16 09 00,0.0,-,75.0,0.0,24,D
1962,1966 04 17 09 00,0.0,-,77.4,0.0,24,D
1962,1966 04 18 09 00,0.0,-,79.6,0.0,24,D
1962,1966 04 19 09 00,0.6,-,81.3,0.0,24,D
1962,1966 04 20 09 00,1.1,-,82.3,0.0,24,D
1962,1966 04 21 09 00,0.0,-,84.5,0.0,24,D
1962,1966 04 22 09 00,0.0,-,86.5,0.0,24,D
1962,1966 04 23 09 00,0.0,-,88.5,0.0,24,D
1962,1966 04 24 09 00,1.3,-,89.1,0.0,24,D
1962,1966 04 25 09 00,0.0,-,91.1,0.0,24,D
1962,1966 04 26 09 00,21.6,-,71.3,0.0,24,D
1962,1966 04 27 09 00,9.9,-,63.8,0.0,24,D
1962,1966 04 28 09 00,0.0,-,66.1,0.0,24,D
1962,1966 04 29 09 00,3.2,-,65.3,0.0,24,D
1962,1966 04 30 09 00,12.4,-,55.3,0.0,24,D
1962,1966 05 01 09 00,0.0,-,57.6,0.0,24,D
1962,1966 05 02 09 00,14.2,-,45.0,0.0,24,D
1962,1966 05 03 09 00,1.6,-,45.0,0.0,24,D
1962,1966 05 04 09 00,0.3,-,46.3,0.0,24,D
1962,1966 05 05 09 00,0.0,-,47.9,0.0,24,D
1962,1966 05 06 09 00,0.0,-,49.5,0.0,24,D
1962,1966 05 07 09 00,0.0,-,51.1,0.0,24,D
1962,1966 05 08 09 00,0.0,-,52.7,0.0,24,D
1962,1966 05 09 09 00,0.0,-,54.2,0.0,24,D
1962,1966 05 10 09 00,6.3,-,49.5,0.0,24,D
1962,1966 05 11 09 00,0.0,-,51.1,0.0,24,D
1962,1966 05 12 09 00,0.0,-,52.7,0.0,24,D
1962,1966 05 13 09 00,23.1,-,31.2,0.0,24,D
1962,1966 05 14 09 00,10.5,-,22.3,0.0,24,D
1962,1966 05 15 09 00,0.0,-,23.9,0.0,24,D
1962,1966 05 16 09 00,0.0,-,25.5,0.0,24,D
1962,1966 05 17 09 00,6.0,-,21.1,0.0,24,D
1962,1966 05 18 09 00,2.5,-,20.2,0.0,24,D
1962,1966 05 19 09 00,0.0,-,21.7,0.0,24,D
1962,1966 05 20 09 00,0.0,-,23.3,0.0,24,D
1962,1966 05 21 09 00,0.0,-,24.9,0.0,24,D
1962,1966 05 22 09 00,0.0,-,26.5,0.0,24,D
1962,1966 05 23 09 00,30.5,-,0.0,2.4,24,D
1962,1966 05 24 09 00,16.3,-,0.0,14.7,24,D
1962,1966 05 25 09 00,1.5,-,0.1,0.0,24,D
1962,1966 05 26 09 00,0.0,-,1.7,0.0,24,D
1962,1966 05 27 09 00,0.0,-,3.3,0.0,24,D
1962,1966 05 28 09 00,8.9,-,0.0,4.0,24,D
1962,1966 05 29 09 00,11.4,-,0.0,9.8,24,D
1962,1966 05 30 09 00,0.3,-,1.3,0.0,24,D
1962,1966 05 31 09 00,2.2,-,0.7,0.0,24,D
1962,1966 06 01 09 00,0.0,-,2.3,0.0,24,D
1962,1966 06 02 09 00,0.0,-,3.2,0.0,24,D
1962,1966 06 03 09 00,0.0,-,4.2,0.0,24,D
1962,1966 06 04 09 00,13.3,-,0.0,8.2,24,D
1962,1966 06 05 09 00,0.0,-,0.9,0.0,24,D
1962,1966 06 06 09 00,5.5,-,0.0,3.6,24,D
1962,1966 06 07 09 00,4.6,-,0.0,3.7,24,D
1962,1966 06 08 09 00,0.0,-,0.9,0.0,24,D
1962,1966 06 09 09 00,2.4,-,0.0,0.5,24,D
1962,1966 06 10 09 00,0.0,-,0.9,0.0,24,D
1962,1966 06 11 09 00,0.0,-,1.9,0.0,24,D
1962,1966 06 12 09 00,0.0,-,2.8,0.0,24,D
1962,1966 06 13 09 00,4.8,-,0.0,1.0,24,D
1962,1966 06 14 09 00,14.3,-,0.0,13.4,24,D
1962,1966 06 15 09 00,10.2,-,0.0,9.3,24,D
1962,1966 06 16 09 00,0.0,-,0.9,0.0,24,D
1962,1966 06 17 09 00,0.0,-,1.9,0.0,24,D
1962,1966 06 18 09 00,0.0,-,2.8,0.0,24,D
1962,1966 06 19 09 00,0.0,-,3.8,0.0,24,D
1962,1966 06 20 09 00,0.0,-,4.7,0.0,24,D
1962,1966 06 21 09 00,0.3,-,5.4,0.0,24,D
1962,1966 06 22 09 00,13.8,-,0.0,7.5,24,D
1962,1966 06 23 09 00,11.5,-,0.0,10.6,24,D
1962,1966 06 24 09 00,9.5,-,0.0,8.6,24,D
1962,1966 06 25 09 00,2.5,-,0.0,1.6,24,D
1962,1966 06 26 09 00,0.0,-,0.9,0.0,24,D
1962,1966 06 27 09 00,10.2,-,0.0,8.3,24,D
1962,1966 06 28 09 00,7.4,-,0.0,6.5,24,D
1962,1966 06 29 09 00,14.2,-,0.0,13.3,24,D
1962,1966 06 30 09 00,4.8,-,0.0,3.9,24,D
1962,1966 07 01 09 00,1.4,-,0.0,0.5,24,D
1962,1966 07 02 09 00,0.0,-,1.1,0.0,24,D
1962,1966 07 03 09 00,0.0,-,2.1,0.0,24,D
1962,1966 07 04 09 00,0.0,-,3.2,0.0,24,D
1962,1966 07 05 09 00,0.0,-,4.2,0.0,24,D
1962,1966 07 06 09 00,0.0,-,5.3,0.0,24,D
1962,1966 07 07 09 00,0.0,-,6.3,0.0,24,D
1962,1966 07 08 09 00,18.3,-,0.0,10.9,24,D
1962,1966 07 09 09 00,11.8,-,0.0,10.7,24,D
1962,1966 07 10 09 00,2.8,-,0.0,1.7,24,D
1962,1966 07 11 09 00,9.9,-,0.0,8.8,24,D
1962,1966 07 12 09 00,4.1,-,0.0,3.0,24,D
1962,1966 07 13 09 00,4.9,-,0.0,3.8,24,D
1962,1966 07 14 09 00,0.3,-,0.8,0.0,24,D
1962,1966 07 15 09 00,0.0,-,1.8,0.0,24,D
1962,1966 07 16 09 00,0.0,-,2.9,0.0,24,D
1962,1966 07 17 09 00,3.2,-,0.7,0.0,24,D
1962,1966 07 18 09 00,1.0,-,0.8,0.0,24,D
1962,1966 07 19 09 00,20.6,-,0.0,18.8,24,D
1962,1966 07 20 09 00,6.6,-,0.0,5.5,24,D
1962,1966 07 21 09 00,0.0,-,1.1,0.0,24,D
1962,1966 07 22 09 00,0.0,-,2.1,0.0,24,D
1962,1966 07 23 09 00,0.0,-,3.2,0.0,24,D
1962,1966 07 24 09 00,0.0,-,4.2,0.0,24,D
1962,1966 07 25 09 00,0.0,-,5.3,0.0,24,D
1962,1966 07 26 09 00,0.0,-,6.3,0.0,24,D
1962,1966 07 27 09 00,0.0,-,7.4,0.0,24,D
1962,1966 07 28 09 00,1.1,-,7.3,0.0,24,D
1962,1966 07 29 09 00,17.8,-,0.0,9.4,24,D
1962,1966 07 30 09 00,2.8,-,0.0,1.7,24,D
1962,1966 07 31 09 00,0.3,-,0.8,0.0,24,D
1962,1966 08 01 09 00,0.0,-,1.8,0.0,24,D
1962,1966 08 02 09 00,0.0,-,3.3,0.0,24,D
1962,1966 08 03 09 00,0.0,-,4.8,0.0,24,D
1962,1966 08 04 09 00,0.0,-,6.3,0.0,24,D
1962,1966 08 05 09 00,0.0,-,7.8,0.0,24,D
1962,1966 08 06 09 00,14.9,-,0.0,5.6,24,D
1962,1966 08 07 09 00,1.0,-,0.5,0.0,24,D
1962,1966 08 08 09 00,2.3,-,0.0,0.3,24,D
1962,1966 08 09 09 00,6.6,-,0.0,5.1,24,D
1962,1966 08 10 09 00,0.0,-,1.5,0.0,24,D
1962,1966 08 11 09 00,0.0,-,3.0,0.0,24,D
1962,1966 08 12 09 00,0.0,-,4.5,0.0,24,D
1962,1966 08 13 09 00,0.0,-,6.0,0.0,24,D
1962,1966 08 14 09 00,0.0,-,7.5,0.0,24,D
1962,1966 08 15 09 00,5.6,-,3.4,0.0,24,D
1962,1966 08 16 09 00,5.1,-,0.0,0.2,24,D
1962,1966 08 17 09 00,0.0,-,1.5,0.0,24,D
1962,1966 08 18 09 00,0.0,-,3.0,0.0,24,D
1962,1966 08 19 09 00,0.0,-,4.5,0.0,24,D
1962,1966 08 20 09 00,0.0,-,6.0,0.0,24,D
1962,1966 08 21 09 00,0.0,-,7.5,0.0,24,D
1962,1966 08 22 09 00,0.0,-,9.0,0.0,24,D
1962,1966 08 23 09 00,0.0,-,10.5,0.0,24,D
1962,1966 08 24 09 00,10.9,-,1.1,0.0,24,D
1962,1966 08 25 09 00,30.0,-,0.0,27.4,24,D
1962,1966 08 26 09 00,11.4,-,0.0,9.9,24,D
1962,1966 08 27 09 00,2.6,-,0.0,1.1,24,D
1962,1966 08 28 09 00,0.0,-,1.5,0.0,24,D
1962,1966 08 29 09 00,2.0,-,1.0,0.0,24,D
1962,1966 08 30 09 00,0.8,-,1.7,0.0,24,D
1962,1966 08 31 09 00,0.0,-,3.2,0.0,24,D
1962,1966 09 01 09 00,0.0,-,4.7,0.0,24,D
1962,1966 09 02 09 00,0.0,-,7.2,0.0,24,D
1962,1966 09 03 09 00,0.0,-,9.8,0.0,24,D
1962,1966 09 04 09 00,0.0,-,12.3,0.0,24,D
1962,1966 09 05 09 00,1.8,-,13.0,0.0,24,D
1962,1966 09 06 09 00,6.0,-,9.5,0.0,24,D
1962,1966 09 07 09 00,1.9,-,10.2,0.0,24,D
1962,1966 09 08 09 00,0.0,-,12.7,0.0,24,D
1962,1966 09 09 09 00,9.4,-,5.8,0.0,24,D
1962,1966 09 10 09 00,9.2,-,0.0,0.8,24,D
1962,1966 09 11 09 00,0.3,-,2.2,0.0,24,D
1962,1966 09 12 09 00,0.0,-,4.8,0.0,24,D
1962,1966 09 13 09 00,0.0,-,7.3,0.0,24,D
1962,1966 09 14 09 00,0.3,-,9.5,0.0,24,D
1962,1966 09 15 09 00,0.0,-,12.0,0.0,24,D
1962,1966 09 16 09 00,0.5,-,14.1,0.0,24,D
1962,1966 09 17 09 00,0.0,-,16.6,0.0,24,D
1962,1966 09 18 09 00,2.1,-,17.0,0.0,24,D
1962,1966 09 19 09 00,1.8,-,17.7,0.0,24,D
1962,1966 09 20 09 00,19.9,-,0.4,0.0,24,D
1962,1966 09 21 09 00,27.2,-,0.0,24.3,24,D
1962,1966 09 22 09 00,2.6,-,0.0,0.1,24,D
1962,1966 09 23 09 00,1.6,-,0.9,0.0,24,D
1962,1966 09 24 09 00,0.0,-,3.5,0.0,24,D
1962,1966 09 25 09 00,7.1,-,0.0,1.1,24,D
1962,1966 09 26 09 00,0.0,-,2.5,0.0,24,D
1962,1966 09 27 09 00,0.0,-,5.1,0.0,24,D
1962,1966 09 28 09 00,1.3,-,6.3,0.0,24,D
1962,1966 09 29 09 00,0.0,-,8.8,0.0,24,D
1962,1966 09 30 09 00,0.0,-,11.3,0.0,24,D
1962,1966 10 01 09 00,0.0,-,13.9,0.0,24,D
1962,1966 10 02 09 00,0.0,-,17.5,0.0,24,D
1962,1966 10 03 09 00,0.0,-,21.2,0.0,24,D
1962,1966 10 04 09 00,0.0,-,24.9,0.0,24,D
1962,1966 10 05 09 00,0.0,-,28.6,0.0,24,D
1962,1966 10 06 09 00,0.8,-,31.5,0.0,24,D
1962,1966 10 07 09 00,1.5,-,33.6,0.0,24,D
1962,1966 10 08 09 00,0.0,-,37.3,0.0,24,D
1962,1966 10 09 09 00,14.9,-,26.1,0.0,24,D
1962,1966 10 10 09 00,1.8,-,28.0,0.0,24,D
1962,1966 10 11 09 00,16.8,-,14.9,0.0,24,D
1962,1966 10 12 09 00,0.0,-,18.5,0.0,24,D
1962,1966 10 13 09 00,5.5,-,16.7,0.0,24,D
1962,1966 10 14 09 00,0.0,-,20.4,0.0,24,D
1962,1966 10 15 09 00,0.0,-,24.1,0.0,24,D
1962,1966 10 16 09 00,0.0,-,27.8,0.0,24,D
1962,1966 10 17 09 00,0.0,-,31.5,0.0,24,D
1962,1966 10 18 09 00,0.0,-,35.1,0.0,24,D
1962,1966 10 19 09 00,0.0,-,38.8,0.0,24,D
1962,1966 10 20 09 00,7.4,-,35.1,0.0,24,D
1962,1966 10 21 09 00,0.0,-,38.8,0.0,24,D
1962,1966 10 22 09 00,0.0,-,42.5,0.0,24,D
1962,1966 10 23 09 00,0.3,-,45.8,0.0,24,D
1962,1966 10 24 09 00,0.3,-,49.2,0.0,24,D
1962,1966 10 25 09 00,0.0,-,52.9,0.0,24,D
1962,1966 10 26 09 00,0.0,-,56.6,0.0,24,D
1962,1966 10 27 09 00,0.0,-,60.3,0.0,24,D
1962,1966 10 28 09 00,0.0,-,63.9,0.0,24,D
1962,1966 10 29 09 00,0.0,-,67.6,0.0,24,D
1962,1966 10 30 09 00,0.0,-,71.3,0.0,24,D
1962,1966 10 31 09 00,0.8,-,74.2,0.0,24,D
1962,1966 11 01 09 00,0.0,-,77.9,0.0,24,D
1962,1966 11 02 09 00,0.0,-,81.9,0.0,24,D
1962,1966 11 03 09 00,0.0,-,85.7,0.0,24,D
1962,1966 11 04 09 00,0.0,-,89.3,0.0,24,D
1962,1966 11 05 09 00,0.0,-,92.7,0.0,24,D
1962,1966 11 06 09 00,22.4,-,73.5,0.0,24,D
1962,1966 11 07 09 00,10.9,-,66.8,0.0,24,D
1962,1966 11 08 09 00,0.5,-,70.5,0.0,24,D
1962,1966 11 09 09 00,1.8,-,72.9,0.0,24,D
1962,1966 11 10 09 00,3.8,-,73.3,0.0,24,D
1962,1966 11 11 09 00,0.0,-,77.5,0.0,24,D
1962,1966 11 12 09 00,0.0,-,81.5,0.0,24,D
1962,1966 11 13 09 00,0.0,-,85.4,0.0,24,D
1962,1966 11 14 09 00,0.0,-,89.0,0.0,24,D
1962,1966 11 15 09 00,0.0,-,92.4,0.0,24,D
1962,1966 11 16 09 00,27.9,-,67.7,0.0,24,D
1962,1966 11 17 09 00,32.8,-,39.1,0.0,24,D
1962,1966 11 18 09 00,3.3,-,40.0,0.0,24,D
1962,1966 11 19 09 00,7.1,-,37.1,0.0,24,D
1962,1966 11 20 09 00,0.0,-,41.3,0.0,24,D
1962,1966 11 21 09 00,0.3,-,45.2,0.0,24,D
1962,1966 11 22 09 00,10.5,-,38.9,0.0,24,D
1962,1966 11 23 09 00,6.3,-,36.8,0.0,24,D
1962,1966 11 24 09 00,3.6,-,37.4,0.0,24,D
1962,1966 11 25 09 00,0.0,-,41.6,0.0,24,D
1962,1966 11 26 09 00,0.0,-,45.8,0.0,24,D
1962,1966 11 27 09 00,0.0,-,50.0,0.0,24,D
1962,1966 11 28 09 00,0.8,-,53.4,0.0,24,D
1962,1966 11 29 09 00,0.3,-,57.3,0.0,24,D
1962,1966 11 30 09 00,1.3,-,60.2,0.0,24,D
1962,1966 12 01 09 00,0.0,-,64.4,0.0,24,D
1962,1966 12 02 09 00,0.3,-,69.1,0.0,24,D
1962,1966 12 03 09 00,0.0,-,74.0,0.0,24,D
1962,1966 12 04 09 00,1.1,-,77.9,0.0,24,D
1962,1966 12 05 09 00,0.3,-,82.4,0.0,24,D
1962,1966 12 06 09 00,0.0,-,86.9,0.0,24,D
1962,1966 12 07 09 00,10.4,-,80.7,0.0,24,D
1962,1966 12 08 09 00,2.0,-,83.3,0.0,24,D
1962,1966 12 09 09 00,5.1,-,82.6,0.0,24,D
1962,1966 12 10 09 00,13.7,-,73.4,0.0,24,D
1962,1966 12 11 09 00,7.9,-,70.5,0.0,24,D
1962,1966 12 12 09 00,0.0,-,75.4,0.0,24,D
1962,1966 12 13 09 00,0.0,-,80.4,0.0,24,D
1962,1966 12 14 09 00,0.0,-,85.0,0.0,24,D
1962,1966 12 15 09 00,0.0,-,89.3,0.0,24,D
1962,1966 12 16 09 00,0.0,-,93.3,0.0,24,D
1962,1966 12 17 09 00,0.0,-,97.1,0.0,24,D
1962,1966 12 18 09 00,0.0,-,100.6,0.0,24,D
1962,1966 12 19 09 00,0.0,-,103.9,0.0,24,D
1962,1966 12 20 09 00,0.0,-,106.9,0.0,24,D
1962,1966 12 21 09 00,0.0,-,109.8,0.0,24,D
1962,1966 12 22 09 00,0.8,-,111.7,0.0,24,D
1962,1966 12 23 09 00,28.7,-,85.5,0.0,24,D
1962,1966 12 24 09 00,10.4,-,79.4,0.0,24,D
1962,1966 12 25 09 00,0.8,-,83.3,0.0,24,D
1962,1966 12 26 09 00,0.0,-,87.7,0.0,24,D
1962,1966 12 27 09 00,0.0,-,91.8,0.0,24,D
1962,1966 12 28 09 00,0.0,-,95.7,0.0,24,D
1962,1966 12 29 09 00,4.6,-,94.7,0.0,24,D
1962,1966 12 30 09 00,2.9,-,95.5,0.0,24,D
1962,1966 12 31 09 00,0.0,-,99.1,0.0,24,D
1962,1967 01 01 09 00,1.5,-,101.0,0.0,24,D
1962,1967 01 02 09 00,1.0,-,103.2,0.0,24,D
1962,1967 01 03 09 00,0.0,-,106.3,0.0,24,D
1962,1967 01 04 09 00,14.2,-,94.9,0.0,24,D
1962,1967 01 05 09 00,10.2,-,88.3,0.0,24,D
1962,1967 01 06 09 00,0.0,-,92.4,0.0,24,D
1962,1967 01 07 09 00,0.0,-,96.2,0.0,24,D
1962,1967 01 08 09 00,0.5,-,99.2,0.0,24,D
1962,1967 01 09 09 00,0.0,-,102.5,0.0,24,D
1962,1967 01 10 09 00,0.0,-,105.6,0.0,24,D
1962,1967 01 11 09 00,0.0,-,108.5,0.0,24,D
1962,1967 01 12 09 00,0.0,-,111.3,0.0,24,D
1962,1967 01 13 09 00,0.3,-,113.5,0.0,24,D
1962,1967 01 14 09 00,8.6,-,107.3,0.0,24,D
1962,1967 01 15 09 00,44.7,-,65.4,0.0,24,D
1962,1967 01 16 09 00,6.2,-,64.1,0.0,24,D
1962,1967 01 17 09 00,0.6,-,68.4,0.0,24,D
1962,1967 01 18 09 00,13.5,-,59.8,0.0,24,D
1962,1967 01 19 09 00,0.6,-,64.1,0.0,24,D
1962,1967 01 20 09 00,0.0,-,69.1,0.0,24,D
1962,1967 01 21 09 00,0.0,-,74.0,0.0,24,D
1962,1967 01 22 09 00,0.0,-,78.9,0.0,24,D
1962,1967 01 23 09 00,0.0,-,83.6,0.0,24,D
1962,1967 01 24 09 00,0.0,-,87.9,0.0,24,D
1962,1967 01 25 09 00,0.0,-,92.0,0.0,24,D
1962,1967 01 26 09 00,1.3,-,94.5,0.0,24,D
1962,1967 01 27 09 00,0.0,-,98.1,0.0,24,D
1962,1967 01 28 09 00,0.0,-,101.5,0.0,24,D
1962,1967 01 29 09 00,0.0,-,104.7,0.0,24,D
1962,1967 01 30 09 00,0.0,-,107.7,0.0,24,D
1962,1967 01 31 09 00,0.0,-,110.4,0.0,24,D
1962,1967 02 01 09 00,0.0,-,113.0,0.0,24,D
1962,1967 02 02 09 00,37.8,-,77.4,0.0,24,D
1962,1967 02 03 09 00,139.4,-,0.0,57.7,24,D
1962,1967 02 04 09 00,3.8,-,0.6,0.0,24,D
1962,1967 02 05 09 00,0.0,-,5.0,0.0,24,D
1962,1967 02 06 09 00,0.0,-,9.4,0.0,24,D
1962,1967 02 07 09 00,0.0,-,13.8,0.0,24,D
1962,1967 02 08 09 00,0.0,-,18.2,0.0,24,D
1962,1967 02 09 09 00,0.0,-,22.6,0.0,24,D
1962,1967 02 10 09 00,7.4,-,19.5,0.0,24,D
1962,1967 02 11 09 00,0.0,-,23.9,0.0,24,D
1962,1967 02 12 09 00,0.0,-,28.3,0.0,24,D
1962,1967 02 13 09 00,0.0,-,32.7,0.0,24,D
1962,1967 02 14 09 00,0.0,-,37.1,0.0,24,D
1962,1967 02 15 09 00,0.0,-,41.5,0.0,24,D
1962,1967 02 16 09 00,17.0,-,28.9,0.0,24,D
1962,1967 02 17 09 00,1.3,-,32.0,0.0,24,D
1962,1967 02 18 09 00,0.0,-,36.4,0.0,24,D
1962,1967 02 19 09 00,16.0,-,24.8,0.0,24,D
1962,1967 02 20 09 00,8.9,-,20.3,0.0,24,D
1962,1967 02 21 09 00,0.0,-,24.7,0.0,24,D
1962,1967 02 22 09 00,0.0,-,29.1,0.0,24,D
1962,1967 02 23 09 00,0.0,-,33.5,0.0,24,D
1962,1967 02 24 09 00,0.0,-,37.8,0.0,24,D
1962,1967 02 25 09 00,0.0,-,42.2,0.0,24,D
1962,1967 02 26 09 00,0.0,-,46.6,0.0,24,D
1962,1967 02 27 09 00,0.0,-,51.0,0.0,24,D
1962,1967 02 28 09 00,0.0,-,55.4,0.0,24,D
1962,1967 03 01 09 00,0.0,-,59.8,0.0,24,D
1962,1967 03 02 09 00,21.4,-,41.9,0.0,24,D
1962,1967 03 03 09 00,0.0,-,45.3,0.0,24,D
1962,1967 03 04 09 00,0.0,-,48.8,0.0,24,D
1962,1967 03 05 09 00,0.0,-,52.3,0.0,24,D
1962,1967 03 06 09 00,0.0,-,55.7,0.0,24,D
1962,1967 03 07 09 00,0.0,-,59.2,0.0,24,D
1962,1967 03 08 09 00,0.0,-,62.6,0.0,24,D
1962,1967 03 09 09 00,1.5,-,64.6,0.0,24,D
1962,1967 03 10 09 00,19.3,-,48.8,0.0,24,D
1962,1967 03 11 09 00,0.5,-,51.7,0.0,24,D
1962,1967 03 12 09 00,11.3,-,43.9,0.0,24,D
1962,1967 03 13 09 00,0.0,-,47.3,0.0,24,D
1962,1967 03 14 09 00,0.0,-,50.8,0.0,24,D
1962,1967 03 15 09 00,0.0,-,54.3,0.0,24,D
1962,1967 03 16 09 00,0.0,-,57.7,0.0,24,D
1962,1967 03 17 09 00,0.0,-,61.2,0.0,24,D
1962,1967 03 18 09 00,0.0,-,64.7,0.0,24,D
1962,1967 03 19 09 00,0.0,-,68.1,0.0,24,D
1962,1967 03 20 09 00,0.0,-,71.6,0.0,24,D
1962,1967 03 21 09 00,0.0,-,75.0,0.0,24,D
1962,1967 03 22 09 00,2.7,-,75.8,0.0,24,D
1962,1967 03 23 09 00,8.4,-,70.8,0.0,24,D
1962,1967 03 24 09 00,46.7,-,27.6,0.0,24,D
1962,1967 03 25 09 00,14.0,-,17.0,0.0,24,D
1962,1967 03 26 09 00,0.0,-,20.5,0.0,24,D
1962,1967 03 27 09 00,0.0,-,24.0,0.0,24,D
1962,1967 03 28 09 00,0.0,-,27.4,0.0,24,D
1962,1967 03 29 09 00,0.0,-,30.9,0.0,24,D
1962,1967 03 30 09 00,0.0,-,34.4,0.0,24,D
1962,1967 03 31 09 00,0.0,-,37.8,0.0,24,D
1962,1967 04 01 09 00,0.0,-,41.3,0.0,24,D
1962,1967 04 02 09 00,0.0,-,43.9,0.0,24,D
1962,1967 04 03 09 00,0.3,-,46.3,0.0,24,D
1962,1967 04 04 09 00,0.0,-,48.9,0.0,24,D
1962,1967 04 05 09 00,0.0,-,51.5,0.0,24,D
1962,1967 04 06 09 00,0.0,-,54.2,0.0,24,D
1962,1967 04 07 09 00,0.0,-,56.8,0.0,24,D
1962,1967 04 08 09 00,0.0,-,59.5,0.0,24,D
1962,1967 04 09 09 00,0.5,-,61.6,0.0,24,D
1962,1967 04 10 09 00,0.0,-,64.3,0.0,24,D
1962,1967 04 11 09 00,4.5,-,62.4,0.0,24,D
1962,1967 04 12 09 00,0.5,-,64.6,0.0,24,D
1962,1967 04 13 09 00,7.9,-,59.3,0.0,24,D
1962,1967 04 14 09 00,0.0,-,61.9,0.0,24,D
1962,1967 04 15 09 00,0.0,-,64.6,0.0,24,D
1962,1967 04 16 09 00,0.0,-,67.2,0.0,24,D
1962,1967 04 17 09 00,0.5,-,69.4,0.0,24,D
1962,1967 04 18 09 00,0.0,-,72.0,0.0,24,D
1962,1967 04 19 09 00,1.3,-,73.4,0.0,24,D
1962,1967 04 20 09 00,0.0,-,76.0,0.0,24,D
1962,1967 04 21 09 00,0.0,-,78.6,0.0,24,D
1962,1967 04 22 09 00,0.3,-,80.8,0.0,24,D
1962,1967 04 23 09 00,0.0,-,83.3,0.0,24,D
1962,1967 04 24 09 00,7.2,-,78.4,0.0,24,D
1962,1967 04 25 09 00,0.0,-,80.9,0.0,24,D
1962,1967 04 26 09 00,0.0,-,83.4,0.0,24,D
1962,1967 04 27 09 00,4.6,-,81.1,0.0,24,D
1962,1967 04 28 09 00,0.6,-,82.9,0.0,24,D
1962,1967 04 29 09 00,6.9,-,78.4,0.0,24,D
1962,1967 04 30 09 00,2.3,-,78.6,0.0,24,D
1962,1967 05 01 09 00,0.5,-,80.6,0.0,24,D
1962,1967 05 02 09 00,0.6,-,81.5,0.0,24,D
1962,1967 05 03 09 00,1.6,-,81.3,0.0,24,D
1962,1967 05 04 09 00,0.9,-,81.8,0.0,24,D
1962,1967 05 05 09 00,0.0,-,83.2,0.0,24,D
1962,1967 05 06 09 00,0.0,-,84.5,0.0,24,D
1962,1967 05 07 09 00,0.0,-,85.9,0.0,24,D
1962,1967 05 08 09 00,0.0,-,87.2,0.0,24,D
1962,1967 05 09 09 00,0.0,-,88.5,0.0,24,D
1962,1967 05 10 09 00,0.3,-,89.4,0.0,24,D
1962,1967 05 11 09 00,3.8,-,86.9,0.0,24,D
1962,1967 05 12 09 00,0.0,-,88.2,0.0,24,D
1962,1967 05 13 09 00,0.0,-,89.4,0.0,24,D
1962,1967 05 14 09 00,0.0,-,90.7,0.0,24,D
1962,1967 05 15 09 00,9.7,-,82.2,0.0,24,D
1962,1967 05 16 09 00,11.2,-,72.4,0.0,24,D
1962,1967 05 17 09 00,0.8,-,73.1,0.0,24,D
